"currentDate","currentTime","point0","point1","currentSpeed","freeFlowSpeed","currentTravelTime","freeFlowTravelTime","id"
"2022-10-08","14:45:13",19.0316,73.1053,27,41,496,327,400
"2022-10-08","14:45:13",19.0186,73.0283,48,48,648,648,401
"2022-10-08","14:45:13",18.9645,73.131,45,55,2243,1835,402
"2022-10-08","15:00:13",18.9926,73.0957,48,57,350,295,403
"2022-10-08","15:00:13",19.0007,73.1299,78,78,455,455,404
"2022-10-08","15:00:13",18.9941,73.1148,33,44,764,573,405
"2022-10-08","15:00:13",18.9832,73.1008,21,30,538,377,406
"2022-10-08","15:00:13",18.9561,73.1617,53,53,903,903,407
"2022-10-08","15:00:13",18.9681,73.1316,71,71,136,136,408
"2022-10-08","15:00:13",18.9632,73.1425,25,34,337,248,409
"2022-10-08","15:00:13",19.0438,73.0273,42,52,1397,1128,410
"2022-10-08","15:00:13",19.0186,73.0283,48,48,648,648,411
"2022-10-08","15:00:13",18.9859,73.1198,23,23,214,214,412
"2022-10-08","15:00:13",19.0269,73.0939,42,52,1397,1128,413
"2022-10-08","15:00:13",18.9588,73.1594,49,49,50,50,414
"2022-10-08","15:00:13",18.9662,73.126,56,61,1876,1722,415
"2022-10-08","15:00:13",18.9607,73.1655,47,47,169,169,416
"2022-10-08","15:00:13",19.0316,73.1053,27,41,496,327,417
"2022-10-08","15:00:13",19.0005,73.0337,48,48,648,648,418
"2022-10-08","15:00:13",18.9748,73.1242,33,44,764,573,419
"2022-10-08","15:00:13",18.9831,73.0809,28,28,1313,1313,420
"2022-10-08","15:00:13",19.0237,73.1059,27,41,496,327,421
"2022-10-08","15:00:13",18.9645,73.131,41,55,2462,1835,422
"2022-10-08","15:15:14",19.0007,73.1299,78,78,455,455,423
"2022-10-08","15:15:14",18.9748,73.1242,34,44,741,573,424
"2022-10-08","15:15:14",18.9561,73.1617,53,53,903,903,425
"2022-10-08","15:15:14",19.0237,73.1059,29,41,462,327,426
"2022-10-08","15:15:14",18.9632,73.1425,27,36,312,234,427
"2022-10-08","15:15:14",18.9859,73.1198,23,23,214,214,428
"2022-10-08","15:15:14",18.9607,73.1655,47,47,169,169,429
"2022-10-08","15:15:14",18.9588,73.1594,49,49,50,50,430
"2022-10-08","15:15:14",19.0005,73.0337,48,48,648,648,431
"2022-10-08","15:15:14",18.9926,73.0957,49,56,343,300,432
"2022-10-08","15:15:14",18.9831,73.0809,28,28,1313,1313,433
"2022-10-08","15:15:14",18.9662,73.126,57,61,1843,1722,434
"2022-10-08","15:15:14",18.9832,73.1008,23,30,491,377,435
"2022-10-08","15:15:14",18.9681,73.1316,71,71,136,136,436
"2022-10-08","15:15:14",19.0316,73.1053,29,41,462,327,437
"2022-10-08","15:15:14",19.0438,73.0273,42,52,1397,1128,438
"2022-10-08","15:15:14",18.9645,73.131,44,55,2294,1835,439
"2022-10-08","15:15:14",19.0269,73.0939,42,52,1397,1128,440
"2022-10-08","15:15:14",19.0186,73.0283,48,48,648,648,441
"2022-10-08","15:15:14",18.9941,73.1148,34,44,741,573,442
"2022-10-08","15:30:14",18.9941,73.1148,29,44,869,573,443
"2022-10-08","15:30:14",19.0316,73.1053,28,40,478,335,444
"2022-10-08","15:30:14",18.9748,73.1242,29,44,869,573,445
"2022-10-08","15:30:14",19.0007,73.1299,78,78,455,455,446
"2022-10-08","15:30:14",18.9662,73.126,58,61,1812,1722,447
"2022-10-08","15:30:14",18.9681,73.1316,71,71,136,136,448
"2022-10-08","15:30:14",18.9859,73.1198,23,23,214,214,449
"2022-10-08","15:30:14",18.9632,73.1425,26,34,324,248,450
"2022-10-08","15:30:14",18.9588,73.1594,49,49,50,50,451
"2022-10-08","15:30:14",18.9607,73.1655,47,47,169,169,452
"2022-10-08","15:30:14",19.0237,73.1059,28,40,478,335,453
"2022-10-08","15:30:14",19.0438,73.0273,53,53,1107,1107,454
"2022-10-08","15:30:14",18.9926,73.0957,57,57,295,295,455
"2022-10-08","15:30:14",19.0186,73.0283,48,48,648,648,456
"2022-10-08","15:30:14",18.9561,73.1617,53,53,903,903,457
"2022-10-08","15:30:14",19.0005,73.0337,48,48,648,648,458
"2022-10-08","15:30:14",18.9831,73.0809,28,28,1313,1313,459
"2022-10-08","15:30:14",18.9645,73.131,55,55,1835,1835,460
"2022-10-08","15:30:14",18.9832,73.1008,23,29,491,390,461
"2022-10-08","15:30:14",19.0269,73.0939,53,53,1107,1107,462
"2022-10-08","15:45:14",18.9588,73.1594,49,49,50,50,463
"2022-10-08","15:45:14",18.9941,73.1148,31,44,813,573,464
"2022-10-08","15:45:14",18.9748,73.1242,31,44,813,573,465
"2022-10-08","15:45:14",19.0237,73.1059,25,41,536,327,466
"2022-10-08","15:45:14",18.9681,73.1316,71,71,136,136,467
"2022-10-08","15:45:14",18.9632,73.1425,26,35,324,240,468
"2022-10-08","15:45:14",19.0438,73.0273,53,53,1107,1107,469
"2022-10-08","15:45:14",18.9831,73.0809,28,28,1313,1313,470
"2022-10-08","15:45:14",19.0005,73.0337,48,48,648,648,471
"2022-10-08","15:45:14",18.9561,73.1617,53,53,903,903,472
"2022-10-08","15:45:14",19.0186,73.0283,48,48,648,648,473
"2022-10-08","15:45:14",19.0269,73.0939,53,53,1107,1107,474
"2022-10-08","15:45:14",18.9859,73.1198,23,23,214,214,475
"2022-10-08","15:45:14",19.0316,73.1053,25,41,536,327,476
"2022-10-08","15:45:14",18.9607,73.1655,47,47,169,169,477
"2022-10-08","15:45:14",18.9645,73.131,55,55,1835,1835,478
"2022-10-08","15:45:14",18.9926,73.0957,44,56,382,300,479
"2022-10-08","15:45:14",18.9832,73.1008,25,30,452,377,480
"2022-10-08","15:45:14",19.0007,73.1299,78,78,455,455,481
"2022-10-08","15:45:14",18.9662,73.126,54,61,1946,1722,482
"2022-10-08","16:00:14",19.0316,73.1053,26,40,515,335,483
"2022-10-08","16:00:14",18.9588,73.1594,49,49,50,50,484
"2022-10-08","16:00:14",18.9941,73.1148,30,43,840,586,485
"2022-10-08","16:00:14",18.9748,73.1242,30,43,840,586,486
"2022-10-08","16:00:14",18.9859,73.1198,23,23,214,214,487
"2022-10-08","16:00:14",18.9607,73.1655,47,47,169,169,488
"2022-10-08","16:00:14",18.9561,73.1617,53,53,903,903,489
"2022-10-08","16:00:14",19.0438,73.0273,53,53,1107,1107,490
"2022-10-08","16:00:14",18.9832,73.1008,30,30,377,377,491
"2022-10-08","16:00:14",18.9632,73.1425,27,35,312,240,492
"2022-10-08","16:00:14",19.0007,73.1299,78,78,455,455,493
"2022-10-08","16:00:14",19.0237,73.1059,26,40,515,335,494
"2022-10-08","16:00:14",18.9662,73.126,61,61,1722,1722,495
"2022-10-08","16:00:14",19.0269,73.0939,53,53,1107,1107,496
"2022-10-08","16:00:14",18.9926,73.0957,48,56,350,300,497
"2022-10-08","16:00:14",19.0005,73.0337,48,48,648,648,498
"2022-10-08","16:00:14",19.0186,73.0283,48,48,648,648,499
"2022-10-08","16:00:14",18.9645,73.131,44,55,2294,1835,500
"2022-10-08","16:00:14",18.9831,73.0809,28,28,1313,1313,501
"2022-10-08","16:00:14",18.9681,73.1316,54,71,179,136,502
"2022-10-08","16:15:14",18.9941,73.1148,36,44,700,573,503
"2022-10-08","16:15:14",19.0316,73.1053,25,41,536,327,504
"2022-10-08","16:15:14",18.9926,73.0957,57,57,295,295,505
"2022-10-08","16:15:14",18.9588,73.1594,49,49,50,50,506
"2022-10-08","16:15:14",19.0007,73.1299,78,78,455,455,507
"2022-10-08","16:15:14",18.9748,73.1242,36,44,700,573,508
"2022-10-08","16:15:14",18.9561,73.1617,53,53,903,903,509
"2022-10-08","16:15:14",18.9632,73.1425,35,35,240,240,510
"2022-10-08","16:15:14",18.9607,73.1655,47,47,169,169,511
"2022-10-08","16:15:14",19.0186,73.0283,48,48,648,648,512
"2022-10-08","16:15:14",18.9662,73.126,61,61,1722,1722,513
"2022-10-08","16:15:14",18.9832,73.1008,27,30,419,377,514
"2022-10-08","16:15:14",19.0269,73.0939,53,53,1107,1107,515
"2022-10-08","16:15:14",18.9859,73.1198,23,23,214,214,516
"2022-10-08","16:15:14",18.9681,73.1316,71,71,136,136,517
"2022-10-08","16:15:14",19.0237,73.1059,25,41,536,327,518
"2022-10-08","16:15:14",18.9645,73.131,55,55,1835,1835,519
"2022-10-08","16:15:14",19.0438,73.0273,53,53,1107,1107,520
"2022-10-08","16:15:14",18.9831,73.0809,28,28,1313,1313,521
"2022-10-08","16:15:14",19.0005,73.0337,48,48,648,648,522
"2022-10-08","16:30:14",18.9588,73.1594,49,49,50,50,523
"2022-10-08","16:30:14",19.0007,73.1299,78,78,455,455,524
"2022-10-08","16:30:14",18.9681,73.1316,71,71,136,136,525
"2022-10-08","16:30:14",18.9859,73.1198,23,23,214,214,526
"2022-10-08","16:30:14",18.9926,73.0957,51,56,329,300,527
"2022-10-08","16:30:14",18.9831,73.0809,28,28,1313,1313,528
"2022-10-08","16:30:14",19.0186,73.0283,48,48,648,648,529
"2022-10-08","16:30:14",18.9832,73.1008,30,30,377,377,530
"2022-10-08","16:30:14",18.9748,73.1242,32,44,787,573,531
"2022-10-08","16:30:14",18.9645,73.131,55,55,1835,1835,532
"2022-10-08","16:30:14",19.0316,73.1053,25,40,536,335,533
"2022-10-08","16:30:14",18.9561,73.1617,53,53,903,903,534
"2022-10-08","16:30:14",18.9632,73.1425,35,35,240,240,535
"2022-10-08","16:30:14",18.9941,73.1148,32,44,787,573,536
"2022-10-08","16:30:14",19.0269,73.0939,53,53,1107,1107,537
"2022-10-08","16:30:14",19.0005,73.0337,48,48,648,648,538
"2022-10-08","16:30:14",19.0237,73.1059,25,40,536,335,539
"2022-10-08","16:30:14",18.9662,73.126,61,61,1722,1722,540
"2022-10-08","16:30:14",19.0438,73.0273,53,53,1107,1107,541
"2022-10-08","16:30:14",18.9607,73.1655,47,47,169,169,542
"2022-10-08","16:45:14",18.9859,73.1198,23,23,214,214,543
"2022-10-08","16:45:14",18.9607,73.1655,47,47,169,169,544
"2022-10-08","16:45:14",18.9588,73.1594,49,49,50,50,545
"2022-10-08","16:45:14",19.0007,73.1299,78,78,455,455,546
"2022-10-08","16:45:14",18.9748,73.1242,35,44,720,573,547
"2022-10-08","16:45:14",18.9681,73.1316,71,71,136,136,548
"2022-10-08","16:45:14",18.9941,73.1148,35,44,720,573,549
"2022-10-08","16:45:14",19.0237,73.1059,25,41,536,327,550
"2022-10-08","16:45:14",19.0316,73.1053,25,41,536,327,551
"2022-10-08","16:45:14",18.9832,73.1008,30,30,377,377,552
"2022-10-08","16:45:14",18.9561,73.1617,53,53,903,903,553
"2022-10-08","16:45:14",19.0186,73.0283,48,48,648,648,554
"2022-10-08","16:45:14",18.9926,73.0957,57,57,295,295,555
"2022-10-08","16:45:14",19.0438,73.0273,53,53,1107,1107,556
"2022-10-08","16:45:14",19.0269,73.0939,53,53,1107,1107,557
"2022-10-08","16:45:14",18.9632,73.1425,35,35,240,240,558
"2022-10-08","16:45:14",18.9831,73.0809,28,28,1313,1313,559
"2022-10-08","16:45:14",18.9645,73.131,55,55,1835,1835,560
"2022-10-08","16:45:14",18.9662,73.126,61,61,1722,1722,561
"2022-10-08","16:45:14",19.0005,73.0337,48,48,648,648,562
"2022-10-08","17:00:14",18.9632,73.1425,35,35,240,240,563
"2022-10-08","17:00:14",19.0007,73.1299,78,78,455,455,564
"2022-10-08","17:00:14",18.9748,73.1242,35,44,720,573,565
"2022-10-08","17:00:14",18.9681,73.1316,71,71,136,136,566
"2022-10-08","17:00:14",18.9941,73.1148,35,44,720,573,567
"2022-10-08","17:00:14",18.9859,73.1198,23,23,214,214,568
"2022-10-08","17:00:14",18.9832,73.1008,30,30,377,377,569
"2022-10-08","17:00:14",18.9645,73.131,45,55,2243,1835,570
"2022-10-08","17:00:14",18.9607,73.1655,47,47,169,169,571
"2022-10-08","17:00:14",18.9926,73.0957,57,57,295,295,572
"2022-10-08","17:00:14",18.9662,73.126,61,61,1722,1722,573
"2022-10-08","17:00:14",19.0269,73.0939,53,53,1107,1107,574
"2022-10-08","17:00:14",19.0237,73.1059,23,40,583,335,575
"2022-10-08","17:00:14",18.9588,73.1594,49,49,50,50,576
"2022-10-08","17:00:14",18.9561,73.1617,53,53,903,903,577
"2022-10-08","17:00:14",19.0316,73.1053,23,40,583,335,578
"2022-10-08","17:00:14",19.0438,73.0273,53,53,1107,1107,579
"2022-10-08","17:00:14",18.9831,73.0809,28,28,1313,1313,580
"2022-10-08","17:00:14",19.0186,73.0283,48,48,648,648,581
"2022-10-08","17:00:14",19.0005,73.0337,48,48,648,648,582
"2022-10-08","17:15:14",18.9681,73.1316,71,71,136,136,583
"2022-10-08","17:15:14",18.9632,73.1425,28,35,301,240,584
"2022-10-08","17:15:14",18.9859,73.1198,23,23,214,214,585
"2022-10-08","17:15:14",18.9941,73.1148,34,44,741,573,586
"2022-10-08","17:15:14",19.0007,73.1299,78,78,455,455,587
"2022-10-08","17:15:14",19.0237,73.1059,25,40,536,335,588
"2022-10-08","17:15:14",18.9748,73.1242,34,44,741,573,589
"2022-10-08","17:15:14",18.9926,73.0957,57,57,295,295,590
"2022-10-08","17:15:14",18.9588,73.1594,49,49,50,50,591
"2022-10-08","17:15:14",19.0269,73.0939,53,53,1107,1107,592
"2022-10-08","17:15:14",18.9831,73.0809,28,28,1313,1313,593
"2022-10-08","17:15:14",18.9662,73.126,61,61,1722,1722,594
"2022-10-08","17:15:14",18.9561,73.1617,53,53,903,903,595
"2022-10-08","17:15:14",19.0438,73.0273,53,53,1107,1107,596
"2022-10-08","17:15:14",18.9645,73.131,46,55,2195,1835,597
"2022-10-08","17:15:14",18.9607,73.1655,47,47,169,169,598
"2022-10-08","17:15:14",18.9832,73.1008,30,30,377,377,599
"2022-10-08","17:15:14",19.0186,73.0283,48,48,648,648,600
"2022-10-08","17:15:14",19.0005,73.0337,48,48,648,648,601
"2022-10-08","17:15:14",19.0316,73.1053,25,40,536,335,602
"2022-10-08","17:30:14",18.9607,73.1655,47,47,169,169,603
"2022-10-08","17:30:14",18.9832,73.1008,30,30,377,377,604
"2022-10-08","17:30:14",19.0007,73.1299,78,78,455,455,605
"2022-10-08","17:30:14",18.9681,73.1316,71,71,136,136,606
"2022-10-08","17:30:14",18.9748,73.1242,44,44,573,573,607
"2022-10-08","17:30:14",18.9831,73.0809,28,28,1313,1313,608
"2022-10-08","17:30:14",19.0269,73.0939,53,53,1107,1107,609
"2022-10-08","17:30:14",18.9632,73.1425,28,35,301,240,610
"2022-10-08","17:30:14",19.0237,73.1059,31,41,432,327,611
"2022-10-08","17:30:14",18.9926,73.0957,57,57,295,295,612
"2022-10-08","17:30:14",18.9662,73.126,61,61,1722,1722,613
"2022-10-08","17:30:14",18.9941,73.1148,44,44,573,573,614
"2022-10-08","17:30:14",18.9561,73.1617,53,53,903,903,615
"2022-10-08","17:30:14",19.0005,73.0337,48,48,648,648,616
"2022-10-08","17:30:14",18.9645,73.131,55,55,1835,1835,617
"2022-10-08","17:30:14",18.9859,73.1198,23,23,214,214,618
"2022-10-08","17:30:14",19.0438,73.0273,53,53,1107,1107,619
"2022-10-08","17:30:14",19.0186,73.0283,48,48,648,648,620
"2022-10-08","17:30:14",18.9588,73.1594,49,49,50,50,621
"2022-10-08","17:30:14",19.0316,73.1053,31,41,432,327,622
"2022-10-08","17:45:14",18.9926,73.0957,57,57,295,295,623
"2022-10-08","17:45:14",19.0237,73.1059,30,42,447,319,624
"2022-10-08","17:45:14",18.9748,73.1242,44,44,573,573,625
"2022-10-08","17:45:14",18.9588,73.1594,49,49,50,50,626
"2022-10-08","17:45:14",19.0316,73.1053,30,42,447,319,627
"2022-10-08","17:45:14",18.9832,73.1008,30,30,377,377,628
"2022-10-08","17:45:14",18.9662,73.126,61,61,1722,1722,629
"2022-10-08","17:45:14",18.9941,73.1148,44,44,573,573,630
"2022-10-08","17:45:14",18.9607,73.1655,47,47,169,169,631
"2022-10-08","17:45:14",19.0007,73.1299,78,78,455,455,632
"2022-10-08","17:45:14",18.9859,73.1198,23,23,214,214,633
"2022-10-08","17:45:14",18.9561,73.1617,53,53,903,903,634
"2022-10-08","17:45:14",18.9645,73.131,55,55,1835,1835,635
"2022-10-08","17:45:14",19.0269,73.0939,53,53,1107,1107,636
"2022-10-08","17:45:14",18.9831,73.0809,28,28,1313,1313,637
"2022-10-08","17:45:14",19.0186,73.0283,48,48,648,648,638
"2022-10-08","17:45:14",18.9632,73.1425,27,35,312,240,639
"2022-10-08","17:45:14",18.9681,73.1316,71,71,136,136,640
"2022-10-08","17:45:14",19.0005,73.0337,48,48,648,648,641
"2022-10-08","17:45:14",19.0438,73.0273,53,53,1107,1107,642
"2022-10-08","18:00:14",18.9926,73.0957,57,57,295,295,643
"2022-10-08","18:00:14",19.0316,73.1053,33,42,406,319,644
"2022-10-08","18:00:14",18.9632,73.1425,25,35,337,240,645
"2022-10-08","18:00:14",18.9941,73.1148,44,44,573,573,646
"2022-10-08","18:00:14",19.0007,73.1299,78,78,455,455,647
"2022-10-08","18:00:14",18.9832,73.1008,30,30,377,377,648
"2022-10-08","18:00:14",18.9588,73.1594,49,49,50,50,649
"2022-10-08","18:00:14",19.0237,73.1059,33,42,406,319,650
"2022-10-08","18:00:14",19.0438,73.0273,53,53,1107,1107,651
"2022-10-08","18:00:14",18.9748,73.1242,44,44,573,573,652
"2022-10-08","18:00:14",18.9662,73.126,61,61,1722,1722,653
"2022-10-08","18:00:14",18.9831,73.0809,28,28,1313,1313,654
"2022-10-08","18:00:14",19.0269,73.0939,53,53,1107,1107,655
"2022-10-08","18:00:14",18.9561,73.1617,53,53,903,903,656
"2022-10-08","18:00:14",19.0186,73.0283,48,48,648,648,657
"2022-10-08","18:00:14",18.9607,73.1655,47,47,169,169,658
"2022-10-08","18:00:14",18.9859,73.1198,23,23,214,214,659
"2022-10-08","18:00:14",19.0005,73.0337,48,48,648,648,660
"2022-10-08","18:00:14",18.9681,73.1316,71,71,136,136,661
"2022-10-08","18:00:14",18.9645,73.131,55,55,1835,1835,662
"2022-10-08","18:15:14",18.9632,73.1425,35,35,240,240,663
"2022-10-08","18:15:14",19.0007,73.1299,78,78,455,455,664
"2022-10-08","18:15:14",18.9926,73.0957,57,57,295,295,665
"2022-10-08","18:15:14",18.9748,73.1242,44,44,573,573,666
"2022-10-08","18:15:14",18.9588,73.1594,49,49,50,50,667
"2022-10-08","18:15:14",19.0269,73.0939,53,53,1107,1107,668
"2022-10-08","18:15:14",18.9561,73.1617,53,53,903,903,669
"2022-10-08","18:15:14",19.0438,73.0273,53,53,1107,1107,670
"2022-10-08","18:15:14",18.9941,73.1148,44,44,573,573,671
"2022-10-08","18:15:14",18.9859,73.1198,23,23,214,214,672
"2022-10-08","18:15:14",19.0186,73.0283,48,48,648,648,673
"2022-10-08","18:15:14",19.0237,73.1059,41,41,327,327,674
"2022-10-08","18:15:14",18.9607,73.1655,38,46,209,172,675
"2022-10-08","18:15:14",19.0316,73.1053,41,41,327,327,676
"2022-10-08","18:15:14",18.9831,73.0809,28,28,1313,1313,677
"2022-10-08","18:15:14",18.9832,73.1008,30,30,377,377,678
"2022-10-08","18:15:14",19.0005,73.0337,48,48,648,648,679
"2022-10-08","18:15:14",18.9645,73.131,55,55,1835,1835,680
"2022-10-08","18:15:14",18.9681,73.1316,71,71,136,136,681
"2022-10-08","18:15:14",18.9662,73.126,61,61,1722,1722,682
"2022-10-08","18:30:14",18.9941,73.1148,44,44,573,573,683
"2022-10-08","18:30:14",19.0007,73.1299,78,78,455,455,684
"2022-10-08","18:30:14",19.0316,73.1053,34,41,394,327,685
"2022-10-08","18:30:14",19.0005,73.0337,48,48,648,648,686
"2022-10-08","18:30:14",18.9748,73.1242,44,44,573,573,687
"2022-10-08","18:30:14",18.9632,73.1425,35,35,240,240,688
"2022-10-08","18:30:14",19.0438,73.0273,53,53,1107,1107,689
"2022-10-08","18:30:14",18.9831,73.0809,28,28,1313,1313,690
"2022-10-08","18:30:14",18.9926,73.0957,57,57,295,295,691
"2022-10-08","18:30:14",18.9662,73.126,61,61,1722,1722,692
"2022-10-08","18:30:14",19.0186,73.0283,48,48,648,648,693
"2022-10-08","18:30:14",18.9588,73.1594,49,49,50,50,694
"2022-10-08","18:30:14",19.0237,73.1059,34,41,394,327,695
"2022-10-08","18:30:14",19.0269,73.0939,53,53,1107,1107,696
"2022-10-08","18:30:14",18.9832,73.1008,30,30,377,377,697
"2022-10-08","18:30:14",18.9561,73.1617,53,53,903,903,698
"2022-10-08","18:30:14",18.9681,73.1316,71,71,136,136,699
"2022-10-08","18:30:14",18.9607,73.1655,44,46,180,172,700
"2022-10-08","18:30:14",18.9645,73.131,55,55,1835,1835,701
"2022-10-08","18:30:14",18.9859,73.1198,23,23,214,214,702
"2022-10-08","18:45:14",19.0237,73.1059,25,42,536,319,703
"2022-10-08","18:45:14",18.9681,73.1316,71,71,136,136,704
"2022-10-08","18:45:14",18.9832,73.1008,30,30,377,377,705
"2022-10-08","18:45:14",18.9632,73.1425,35,35,240,240,706
"2022-10-08","18:45:14",18.9941,73.1148,44,44,573,573,707
"2022-10-08","18:45:14",18.9859,73.1198,23,23,214,214,708
"2022-10-08","18:45:14",18.9926,73.0957,57,57,295,295,709
"2022-10-08","18:45:14",19.0438,73.0273,53,53,1107,1107,710
"2022-10-08","18:45:14",19.0005,73.0337,48,48,648,648,711
"2022-10-08","18:45:14",19.0269,73.0939,53,53,1107,1107,712
"2022-10-08","18:45:14",19.0186,73.0283,48,48,648,648,713
"2022-10-08","18:45:14",18.9831,73.0809,28,28,1313,1313,714
"2022-10-08","18:45:14",18.9561,73.1617,53,53,903,903,715
"2022-10-08","18:45:14",18.9748,73.1242,44,44,573,573,716
"2022-10-08","18:45:14",18.9662,73.126,61,61,1722,1722,717
"2022-10-08","18:45:14",18.9645,73.131,55,55,1835,1835,718
"2022-10-08","18:45:14",18.9588,73.1594,49,49,50,50,719
"2022-10-08","18:45:14",18.9607,73.1655,47,47,169,169,720
"2022-10-08","18:45:14",19.0316,73.1053,25,42,536,319,721
"2022-10-08","18:45:14",19.0007,73.1299,78,78,455,455,722
"2022-10-08","19:00:14",19.0007,73.1299,78,78,455,455,723
"2022-10-08","19:00:14",18.9681,73.1316,71,71,136,136,724
"2022-10-08","19:00:14",19.0237,73.1059,25,40,536,335,725
"2022-10-08","19:00:14",18.9588,73.1594,49,49,50,50,726
"2022-10-08","19:00:14",18.9607,73.1655,47,47,169,169,727
"2022-10-08","19:00:14",18.9859,73.1198,23,23,214,214,728
"2022-10-08","19:00:14",18.9832,73.1008,30,30,377,377,729
"2022-10-08","19:00:14",18.9748,73.1242,44,44,573,573,730
"2022-10-08","19:00:14",19.0438,73.0273,53,53,1107,1107,731
"2022-10-08","19:00:14",19.0269,73.0939,53,53,1107,1107,732
"2022-10-08","19:00:14",18.9632,73.1425,35,35,240,240,733
"2022-10-08","19:00:14",18.9561,73.1617,53,53,903,903,734
"2022-10-08","19:00:14",18.9645,73.131,55,55,1835,1835,735
"2022-10-08","19:00:14",18.9662,73.126,61,61,1722,1722,736
"2022-10-08","19:00:14",19.0316,73.1053,25,40,536,335,737
"2022-10-08","19:00:14",19.0005,73.0337,48,48,648,648,738
"2022-10-08","19:00:14",19.0186,73.0283,48,48,648,648,739
"2022-10-08","19:00:14",18.9941,73.1148,44,44,573,573,740
"2022-10-08","19:00:14",18.9926,73.0957,57,57,295,295,741
"2022-10-08","19:00:14",18.9831,73.0809,28,28,1313,1313,742
"2022-10-08","19:15:15",18.9607,73.1655,47,47,169,169,743
"2022-10-08","19:15:15",18.9859,73.1198,23,23,214,214,744
"2022-10-08","19:15:15",19.0007,73.1299,78,78,455,455,745
"2022-10-08","19:15:15",18.9926,73.0957,57,57,295,295,746
"2022-10-08","19:15:15",18.9588,73.1594,49,49,50,50,747
"2022-10-08","19:15:15",18.9941,73.1148,44,44,573,573,748
"2022-10-08","19:15:15",18.9632,73.1425,35,35,240,240,749
"2022-10-08","19:15:15",18.9831,73.0809,28,28,1313,1313,750
"2022-10-08","19:15:15",19.0186,73.0283,48,48,648,648,751
"2022-10-08","19:15:15",18.9748,73.1242,44,44,573,573,752
"2022-10-08","19:15:15",19.0316,73.1053,26,41,515,327,753
"2022-10-08","19:15:15",19.0237,73.1059,26,41,515,327,754
"2022-10-08","19:15:15",18.9662,73.126,61,61,1722,1722,755
"2022-10-08","19:15:15",18.9645,73.131,55,55,1835,1835,756
"2022-10-08","19:15:15",18.9832,73.1008,30,30,377,377,757
"2022-10-08","19:15:15",18.9681,73.1316,71,71,136,136,758
"2022-10-08","19:15:15",19.0269,73.0939,53,53,1107,1107,759
"2022-10-08","19:15:15",18.9561,73.1617,53,53,903,903,760
"2022-10-08","19:15:15",19.0438,73.0273,53,53,1107,1107,761
"2022-10-08","19:15:15",19.0005,73.0337,48,48,648,648,762
"2022-10-08","19:30:15",18.9941,73.1148,44,44,573,573,763
"2022-10-08","19:30:15",18.9588,73.1594,49,49,50,50,764
"2022-10-08","19:30:15",18.9662,73.126,61,61,1722,1722,765
"2022-10-08","19:30:15",18.9832,73.1008,30,30,377,377,766
"2022-10-08","19:30:15",18.9681,73.1316,71,71,136,136,767
"2022-10-08","19:30:15",18.9748,73.1242,44,44,573,573,768
"2022-10-08","19:30:15",18.9632,73.1425,35,35,240,240,769
"2022-10-08","19:30:15",18.9926,73.0957,57,57,295,295,770
"2022-10-08","19:30:15",19.0007,73.1299,78,78,455,455,771
"2022-10-08","19:30:15",19.0237,73.1059,33,41,406,327,772
"2022-10-08","19:30:15",19.0269,73.0939,53,53,1107,1107,773
"2022-10-08","19:30:15",18.9645,73.131,55,55,1835,1835,774
